6.603000000000000114e+01 3.644499999999999886e+02 2.369999999999999929e+01 1.124899999999999949e+02
6.537999999999999545e+01 3.538799999999999955e+02 2.387000000000000099e+01 1.127300000000000040e+02
6.365999999999999659e+01 3.430000000000000000e+02 2.364999999999999858e+01 1.119699999999999989e+02
6.292000000000000171e+01 3.375000000000000000e+02 2.380000000000000071e+01 1.130400000000000063e+02
6.540000000000000568e+01 3.370600000000000023e+02 2.375000000000000000e+01 1.132500000000000000e+02
6.703000000000000114e+01 3.511600000000000250e+02 2.385000000000000142e+01 1.144300000000000068e+02
6.595000000000000284e+01 3.445000000000000000e+02 2.396999999999999886e+01 1.149399999999999977e+02
6.404000000000000625e+01 3.387699999999999818e+02 2.389000000000000057e+01 1.151800000000000068e+02
6.437999999999999545e+01 3.397900000000000205e+02 2.408999999999999986e+01 1.152800000000000011e+02
6.371999999999999886e+01 3.481899999999999977e+02 2.442999999999999972e+01 1.150900000000000034e+02
6.154999999999999716e+01 3.399200000000000159e+02 2.430000000000000071e+01 1.143700000000000045e+02
6.140999999999999659e+01 3.402200000000000273e+02 2.378000000000000114e+01 1.150699999999999932e+02
5.989999999999999858e+01 3.418899999999999864e+02 2.351999999999999957e+01 1.148299999999999983e+02
5.970000000000000284e+01 3.658000000000000114e+02 2.366000000000000014e+01 1.149200000000000017e+02
5.925999999999999801e+01 3.696899999999999977e+02 2.366000000000000014e+01 1.147500000000000000e+02
5.846000000000000085e+01 3.771999999999999886e+02 2.355999999999999872e+01 1.140400000000000063e+02
6.206000000000000227e+01 3.949800000000000182e+02 2.367000000000000171e+01 1.147600000000000051e+02
6.247999999999999687e+01 3.884399999999999977e+02 2.385000000000000142e+01 1.145499999999999972e+02
6.245000000000000284e+01 3.900000000000000000e+02 2.382999999999999829e+01 1.145799999999999983e+02
6.238000000000000256e+01 3.896999999999999886e+02 2.414000000000000057e+01 1.144899999999999949e+02
6.090999999999999659e+01 4.043399999999999750e+02 2.421000000000000085e+01 1.152300000000000040e+02
6.692000000000000171e+01 4.079900000000000091e+02 2.430000000000000071e+01 1.156200000000000045e+02
7.093999999999999773e+01 4.111800000000000068e+02 2.414000000000000057e+01 1.155000000000000000e+02
6.948999999999999488e+01 4.061600000000000250e+02 2.387000000000000099e+01 1.143199999999999932e+02
6.837999999999999545e+01 4.163799999999999955e+02 2.389999999999999858e+01 1.145000000000000000e+02
6.770000000000000284e+01 4.096600000000000250e+02 2.376000000000000156e+01 1.135300000000000011e+02
6.642000000000000171e+01 4.089499999999999886e+02 2.382999999999999829e+01 1.137399999999999949e+02
6.618999999999999773e+01 4.021600000000000250e+02 2.371000000000000085e+01 1.135900000000000034e+02
6.453000000000000114e+01 4.068199999999999932e+02 2.351000000000000156e+01 1.135499999999999972e+02
6.593999999999999773e+01 4.042400000000000091e+02 2.383999999999999986e+01 1.153499999999999943e+02
6.537000000000000455e+01 4.105000000000000000e+02 2.367999999999999972e+01 1.155699999999999932e+02
6.734000000000000341e+01 4.150000000000000000e+02 2.367999999999999972e+01 1.157300000000000040e+02
6.675000000000000000e+01 4.371000000000000227e+02 2.378000000000000114e+01 1.157500000000000000e+02
6.546999999999999886e+01 4.405000000000000000e+02 2.375000000000000000e+01 1.155300000000000011e+02
6.589000000000000057e+01 4.271600000000000250e+02 2.375000000000000000e+01 1.150600000000000023e+02
6.785999999999999943e+01 4.259700000000000273e+02 2.373999999999999844e+01 1.150799999999999983e+02
6.906000000000000227e+01 4.200299999999999727e+02 2.387000000000000099e+01 1.156400000000000006e+02
7.009000000000000341e+01 4.179399999999999977e+02 2.114999999999999858e+01 1.160300000000000011e+02
6.929999999999999716e+01 3.988999999999999773e+02 2.128000000000000114e+01 1.150799999999999983e+02
7.131000000000000227e+01 3.948000000000000114e+02 2.103000000000000114e+01 1.159500000000000028e+02
7.084000000000000341e+01 3.941700000000000159e+02 2.030000000000000071e+01 1.155199999999999960e+02
7.082999999999999829e+01 3.947500000000000000e+02 2.053000000000000114e+01 1.159300000000000068e+02
7.157999999999999829e+01 3.943000000000000114e+02 2.085000000000000142e+01 1.169500000000000028e+02
7.157999999999999829e+01 3.947799999999999727e+02 2.078999999999999915e+01 1.168100000000000023e+02
7.073000000000000398e+01 4.088000000000000114e+02 2.069000000000000128e+01 1.170400000000000063e+02
7.029999999999999716e+01 4.029800000000000182e+02 2.082000000000000028e+01 1.169800000000000040e+02
6.785999999999999943e+01 3.870000000000000000e+02 2.033999999999999986e+01 1.155699999999999932e+02
6.740999999999999659e+01 3.741299999999999955e+02 2.030000000000000071e+01 1.140600000000000023e+02
6.750000000000000000e+01 3.761999999999999886e+02 2.035999999999999943e+01 1.142900000000000063e+02
6.470000000000000284e+01 3.713000000000000114e+02 2.023000000000000043e+01 1.141200000000000045e+02
6.498000000000000398e+01 3.745000000000000000e+02 1.998999999999999844e+01 1.119500000000000028e+02
6.290999999999999659e+01 3.709900000000000091e+02 2.007999999999999829e+01 1.113900000000000006e+02
6.423000000000000398e+01 3.700199999999999818e+02 1.983999999999999986e+01 1.121700000000000017e+02
6.310999999999999943e+01 3.709499999999999886e+02 2.012000000000000099e+01 1.113199999999999932e+02
6.288000000000000256e+01 3.755799999999999841e+02 2.003999999999999915e+01 1.104699999999999989e+02
6.307000000000000028e+01 3.812500000000000000e+02 2.066000000000000014e+01 1.113499999999999943e+02
6.404999999999999716e+01 3.829900000000000091e+02 2.087999999999999901e+01 1.127300000000000040e+02
6.328000000000000114e+01 3.813500000000000227e+02 2.085999999999999943e+01 1.132999999999999972e+02
6.096000000000000085e+01 3.719399999999999977e+02 2.035999999999999943e+01 1.112900000000000063e+02
5.950999999999999801e+01 3.718199999999999932e+02 1.992000000000000171e+01 1.125300000000000011e+02
6.189999999999999858e+01 3.826200000000000045e+02 2.007000000000000028e+01 1.136099999999999994e+02
6.139999999999999858e+01 3.794399999999999977e+02 2.001000000000000156e+01 1.138499999999999943e+02
5.974000000000000199e+01 3.744399999999999977e+02 1.978999999999999915e+01 1.121899999999999977e+02
5.946000000000000085e+01 3.899900000000000091e+02 1.946000000000000085e+01 1.119200000000000017e+02
5.831000000000000227e+01 3.865099999999999909e+02 1.937999999999999901e+01 1.110799999999999983e+02
6.050000000000000000e+01 3.933000000000000114e+02 1.944000000000000128e+01 1.109800000000000040e+02
5.899000000000000199e+01 3.865699999999999932e+02 1.928000000000000114e+01 1.106299999999999955e+02
5.675999999999999801e+01 3.815400000000000205e+02 1.908999999999999986e+01 1.094300000000000068e+02
5.807999999999999829e+01 3.865199999999999818e+02 1.891000000000000014e+01 1.081599999999999966e+02
5.735999999999999943e+01 3.843899999999999864e+02 1.923999999999999844e+01 1.089899999999999949e+02
5.913000000000000256e+01 3.910000000000000000e+02 1.941000000000000014e+01 1.113100000000000023e+02
5.731000000000000227e+01 3.906999999999999886e+02 1.942999999999999972e+01 1.105000000000000000e+02
5.696000000000000085e+01 3.881399999999999864e+02 1.982999999999999829e+01 1.096299999999999955e+02
5.721999999999999886e+01 3.871700000000000159e+02 1.983999999999999986e+01 1.100000000000000000e+02
5.760999999999999943e+01 4.021299999999999955e+02 2.030000000000000071e+01 1.108100000000000023e+02
5.932999999999999829e+01 3.999499999999999886e+02 2.012000000000000099e+01 1.103299999999999983e+02
5.857999999999999829e+01 4.048600000000000136e+02 1.978999999999999915e+01 1.103100000000000023e+02
5.874000000000000199e+01 4.042200000000000273e+02 2.007000000000000028e+01 1.107999999999999972e+02
5.717999999999999972e+01 4.023199999999999932e+02 2.010000000000000142e+01 1.098400000000000034e+02
5.578000000000000114e+01 4.061100000000000136e+02 2.037000000000000099e+01 1.105799999999999983e+02
5.871999999999999886e+01 4.178100000000000023e+02 2.064000000000000057e+01 1.128199999999999932e+02
5.703000000000000114e+01 4.193299999999999841e+02 2.048999999999999844e+01 1.128299999999999983e+02
5.770000000000000284e+01 4.231999999999999886e+02 2.083999999999999986e+01 1.132900000000000063e+02
5.675999999999999801e+01 4.214599999999999795e+02 2.053000000000000114e+01 1.126400000000000006e+02
5.553000000000000114e+01 4.231899999999999977e+02 2.064999999999999858e+01 1.129699999999999989e+02
5.515999999999999659e+01 4.204499999999999886e+02 2.048999999999999844e+01 1.122300000000000040e+02
5.475999999999999801e+01 4.181999999999999886e+02 2.066000000000000014e+01 1.124500000000000028e+02
5.540999999999999659e+01 4.245600000000000023e+02 2.030999999999999872e+01 1.129399999999999977e+02
5.272999999999999687e+01 4.172500000000000000e+02 1.991000000000000014e+01 1.117399999999999949e+02
5.203000000000000114e+01 4.088299999999999841e+02 1.957000000000000028e+01 1.099200000000000017e+02
5.045000000000000284e+01 4.035000000000000000e+02 1.960000000000000142e+01 1.094899999999999949e+02
5.214999999999999858e+01 4.078899999999999864e+02 1.976999999999999957e+01 1.093299999999999983e+02
5.267000000000000171e+01 4.030500000000000114e+02 2.000000000000000000e+01 1.098900000000000006e+02
5.386999999999999744e+01 3.990000000000000000e+02 2.057999999999999829e+01 1.114200000000000017e+02
6.024000000000000199e+01 3.871200000000000045e+02 2.008999999999999986e+01 1.106599999999999966e+02
6.046000000000000085e+01 3.901100000000000136e+02 2.098999999999999844e+01 1.098799999999999955e+02
6.115999999999999659e+01 3.908999999999999773e+02 2.110000000000000142e+01 1.118799999999999955e+02
6.167000000000000171e+01 3.893600000000000136e+02 2.130000000000000071e+01 1.122800000000000011e+02
6.360000000000000142e+01 3.855000000000000000e+02 2.142999999999999972e+01 1.124300000000000068e+02
6.313000000000000256e+01 3.823999999999999773e+02 2.098999999999999844e+01 1.123199999999999932e+02
6.531000000000000227e+01 3.881200000000000045e+02 2.132000000000000028e+01 1.134500000000000028e+02
6.767000000000000171e+01 3.866000000000000227e+02 2.116000000000000014e+01 1.133299999999999983e+02
6.689000000000000057e+01 3.755099999999999909e+02 2.110000000000000142e+01 1.127699999999999960e+02
6.787000000000000455e+01 3.672300000000000182e+02 2.137000000000000099e+01 1.135400000000000063e+02
6.929000000000000625e+01 3.753899999999999864e+02 2.128999999999999915e+01 1.138400000000000034e+02
6.801000000000000512e+01 3.738500000000000227e+02 2.135999999999999943e+01 1.136400000000000006e+02
6.692000000000000171e+01 3.779499999999999886e+02 2.130000000000000071e+01 1.133799999999999955e+02
6.450000000000000000e+01 3.810000000000000000e+02 2.139999999999999858e+01 1.129399999999999977e+02
6.332000000000000028e+01 3.769399999999999977e+02 2.148999999999999844e+01 1.125600000000000023e+02
6.379999999999999716e+01 3.741999999999999886e+02 2.151000000000000156e+01 1.129099999999999966e+02
6.338000000000000256e+01 3.685000000000000000e+02 2.148000000000000043e+01 1.125900000000000034e+02
6.367000000000000171e+01 3.694300000000000068e+02 2.157000000000000028e+01 1.126800000000000068e+02
6.617000000000000171e+01 3.809700000000000273e+02 2.173000000000000043e+01 1.140199999999999960e+02
6.768999999999999773e+01 3.877200000000000273e+02 2.180000000000000071e+01 1.149699999999999989e+02
6.729999999999999716e+01 3.858000000000000114e+02 2.180000000000000071e+01 1.152600000000000051e+02
6.762000000000000455e+01 3.833600000000000136e+02 2.276000000000000156e+01 1.158499999999999943e+02
6.628000000000000114e+01 3.773000000000000114e+02 2.305000000000000071e+01 1.153499999999999943e+02
6.732999999999999829e+01 3.782900000000000205e+02 2.260999999999999943e+01 1.153400000000000034e+02
6.701999999999999602e+01 3.734300000000000068e+02 2.266000000000000014e+01 1.150300000000000011e+02
6.751999999999999602e+01 3.737300000000000182e+02 2.271999999999999886e+01 1.149300000000000068e+02
6.845999999999999375e+01 3.732599999999999909e+02 2.280999999999999872e+01 1.150699999999999932e+02
6.668999999999999773e+01 3.809499999999999886e+02 2.289999999999999858e+01 1.156200000000000045e+02
6.620000000000000284e+01 3.789499999999999886e+02 2.280999999999999872e+01 1.157500000000000000e+02
6.667000000000000171e+01 3.807500000000000000e+02 2.276999999999999957e+01 1.158199999999999932e+02
6.756000000000000227e+01 3.785299999999999727e+02 2.267999999999999972e+01 1.158100000000000023e+02
6.809000000000000341e+01 3.786000000000000227e+02 2.280999999999999872e+01 1.165000000000000000e+02
7.117000000000000171e+01 3.843600000000000136e+02 2.260000000000000142e+01 1.167199999999999989e+02
6.973000000000000398e+01 3.801399999999999864e+02 2.260000000000000142e+01 1.156899999999999977e+02
7.248999999999999488e+01 3.784900000000000091e+02 2.244000000000000128e+01 1.151599999999999966e+02
7.220999999999999375e+01 3.778500000000000227e+02 2.258999999999999986e+01 1.154899999999999949e+02
7.218999999999999773e+01 3.840899999999999750e+02 2.287000000000000099e+01 1.155999999999999943e+02
7.231999999999999318e+01 3.918999999999999773e+02 2.289000000000000057e+01 1.167399999999999949e+02
7.387999999999999545e+01 4.065699999999999932e+02 2.292999999999999972e+01 1.172099999999999937e+02
7.384999999999999432e+01 4.039800000000000182e+02 2.323999999999999844e+01 1.172099999999999937e+02
7.378000000000000114e+01 4.098799999999999955e+02 2.369999999999999929e+01 1.174899999999999949e+02
7.356999999999999318e+01 4.146899999999999977e+02 2.364000000000000057e+01 1.176500000000000057e+02
7.345000000000000284e+01 4.038100000000000023e+02 2.371000000000000085e+01 1.173599999999999994e+02
7.493999999999999773e+01 3.970000000000000000e+02 2.398999999999999844e+01 1.179800000000000040e+02
7.432999999999999829e+01 4.068500000000000227e+02 2.373999999999999844e+01 1.174099999999999966e+02
7.268999999999999773e+01 4.037799999999999727e+02 2.353000000000000114e+01 1.170499999999999972e+02
7.543000000000000682e+01 4.039800000000000182e+02 2.378999999999999915e+01 1.179500000000000028e+02
7.728000000000000114e+01 4.068700000000000045e+02 2.401000000000000156e+01 1.189300000000000068e+02
7.607999999999999829e+01 4.029200000000000159e+02 2.421999999999999886e+01 1.190699999999999932e+02
7.668000000000000682e+01 4.035799999999999841e+02 2.417999999999999972e+01 1.190300000000000011e+02
7.665000000000000568e+01 4.018999999999999773e+02 2.414000000000000057e+01 1.189300000000000068e+02
7.454000000000000625e+01 4.014399999999999977e+02 2.414999999999999858e+01 1.184899999999999949e+02
7.376000000000000512e+01 4.040400000000000205e+02 2.416000000000000014e+01 1.187399999999999949e+02
7.506000000000000227e+01 4.156999999999999886e+02 2.466000000000000014e+01 1.201299999999999955e+02
7.451000000000000512e+01 4.118100000000000023e+02 2.464000000000000057e+01 1.203599999999999994e+02
7.390000000000000568e+01 4.205000000000000000e+02 2.460000000000000142e+01 1.202099999999999937e+02
7.431000000000000227e+01 4.290000000000000000e+02 2.446000000000000085e+01 1.202800000000000011e+02
7.348999999999999488e+01 4.266499999999999773e+02 2.444000000000000128e+01 1.204399999999999977e+02
7.292000000000000171e+01 4.265000000000000000e+02 2.430999999999999872e+01 1.202900000000000063e+02
7.493999999999999773e+01 4.274399999999999977e+02 2.491000000000000014e+01 1.213400000000000034e+02
7.470000000000000284e+01 4.273000000000000114e+02 2.503999999999999915e+01 1.216500000000000057e+02
7.507999999999999829e+01 4.217500000000000000e+02 2.510999999999999943e+01 1.218299999999999983e+02
7.396999999999999886e+01 4.206399999999999864e+02 2.510000000000000142e+01 1.214500000000000028e+02
7.420999999999999375e+01 4.193100000000000023e+02 2.517000000000000171e+01 1.216099999999999994e+02
7.865000000000000568e+01 4.260600000000000023e+02 2.496999999999999886e+01 1.218100000000000023e+02
7.960999999999999943e+01 4.596700000000000159e+02 2.508999999999999986e+01 1.218299999999999983e+02
8.110999999999999943e+01 4.807799999999999727e+02 2.510999999999999943e+01 1.224000000000000057e+02
8.070000000000000284e+01 4.733100000000000023e+02 2.496000000000000085e+01 1.227600000000000051e+02
8.132999999999999829e+01 4.866000000000000227e+02 2.498999999999999844e+01 1.231800000000000068e+02
8.184000000000000341e+01 4.851000000000000227e+02 2.501999999999999957e+01 1.235600000000000023e+02
8.006999999999999318e+01 4.751999999999999886e+02 2.501000000000000156e+01 1.227900000000000063e+02
8.007999999999999829e+01 4.765699999999999932e+02 2.517999999999999972e+01 1.227000000000000028e+02
8.073000000000000398e+01 4.763899999999999864e+02 2.533999999999999986e+01 1.226800000000000068e+02
7.881999999999999318e+01 4.675000000000000000e+02 2.542999999999999972e+01 1.218499999999999943e+02
7.864000000000000057e+01 4.699100000000000250e+02 2.539000000000000057e+01 1.217800000000000011e+02
7.795999999999999375e+01 4.718000000000000114e+02 2.535999999999999943e+01 1.215699999999999932e+02
7.937000000000000455e+01 4.769499999999999886e+02 2.544999999999999929e+01 1.229399999999999977e+02
8.017000000000000171e+01 4.725699999999999932e+02 2.555000000000000071e+01 1.234099999999999966e+02
8.209999999999999432e+01 4.750000000000000000e+02 2.557999999999999829e+01 1.236800000000000068e+02
8.298000000000000398e+01 4.726299999999999955e+02 2.582000000000000028e+01 1.230300000000000011e+02
8.276000000000000512e+01 4.735500000000000114e+02 2.580999999999999872e+01 1.230799999999999983e+02
8.398999999999999488e+01 4.810299999999999727e+02 2.589999999999999858e+01 1.233799999999999955e+02
8.464000000000000057e+01 4.893000000000000114e+02 2.589000000000000057e+01 1.243100000000000023e+02
8.368999999999999773e+01 4.919300000000000068e+02 2.578999999999999915e+01 1.246700000000000017e+02
8.523999999999999488e+01 4.958999999999999773e+02 2.610000000000000142e+01 1.249899999999999949e+02
8.548000000000000398e+01 4.987900000000000205e+02 2.603999999999999915e+01 1.250199999999999960e+02
8.609999999999999432e+01 4.950500000000000114e+02 2.646999999999999886e+01 1.250900000000000034e+02
8.821999999999999886e+01 5.096499999999999773e+02 2.650000000000000000e+01 1.252199999999999989e+02
8.992000000000000171e+01 5.080099999999999909e+02 2.650000000000000000e+01 1.254699999999999989e+02
9.123999999999999488e+01 5.050000000000000000e+02 2.635999999999999943e+01 1.249599999999999937e+02
8.915999999999999659e+01 4.847500000000000000e+02 2.610999999999999943e+01 1.232399999999999949e+02
9.142000000000000171e+01 4.895000000000000000e+02 2.603000000000000114e+01 1.237800000000000011e+02
9.140999999999999659e+01 4.846499999999999773e+02 2.619000000000000128e+01 1.250699999999999932e+02
9.126999999999999602e+01 4.848100000000000023e+02 2.600000000000000000e+01 1.251200000000000045e+02
9.093000000000000682e+01 4.808000000000000114e+02 2.578999999999999915e+01 1.248400000000000034e+02
9.073000000000000398e+01 4.848500000000000227e+02 2.596999999999999886e+01 1.257999999999999972e+02
9.087999999999999545e+01 4.870000000000000000e+02 2.580000000000000071e+01 1.263400000000000034e+02
8.945000000000000284e+01 4.887099999999999795e+02 2.567000000000000171e+01 1.262300000000000040e+02
8.667000000000000171e+01 4.826399999999999864e+02 2.555000000000000071e+01 1.256800000000000068e+02
8.787999999999999545e+01 4.841100000000000136e+02 2.603999999999999915e+01 1.259099999999999966e+02
8.837000000000000455e+01 4.839300000000000068e+02 2.616000000000000014e+01 1.262800000000000011e+02
8.576999999999999602e+01 4.817799999999999727e+02 2.605999999999999872e+01 1.261800000000000068e+02
8.867000000000000171e+01 4.789900000000000091e+02 2.617000000000000171e+01 1.263100000000000023e+02
8.817000000000000171e+01 4.821200000000000045e+02 2.662999999999999901e+01 1.274300000000000068e+02
8.734000000000000341e+01 4.803000000000000114e+02 2.673999999999999844e+01 1.274399999999999977e+02
8.509999999999999432e+01 4.628000000000000114e+02 2.646999999999999886e+01 1.270900000000000034e+02
8.593999999999999773e+01 4.686299999999999955e+02 2.655999999999999872e+01 1.273299999999999983e+02
8.440000000000000568e+01 4.628999999999999773e+02 2.664999999999999858e+01 1.272600000000000051e+02
8.254999999999999716e+01 4.561999999999999886e+02 2.655000000000000071e+01 1.267900000000000063e+02
8.184999999999999432e+01 4.555799999999999841e+02 2.625000000000000000e+01 1.260100000000000051e+02
8.115999999999999659e+01 4.575299999999999727e+02 2.655999999999999872e+01 1.267600000000000051e+02
8.117000000000000171e+01 4.680299999999999727e+02 2.658999999999999986e+01 1.275900000000000034e+02
8.051999999999999602e+01 4.625600000000000023e+02 2.655000000000000071e+01 1.273199999999999932e+02
8.448000000000000398e+01 4.604800000000000182e+02 2.644000000000000128e+01 1.267900000000000063e+02
8.343999999999999773e+01 4.675899999999999750e+02 2.644000000000000128e+01 1.265699999999999932e+02
8.529000000000000625e+01 4.832599999999999909e+02 2.639999999999999858e+01 1.268400000000000034e+02
8.468999999999999773e+01 4.871899999999999977e+02 2.625000000000000000e+01 1.258299999999999983e+02
8.509999999999999432e+01 4.835799999999999841e+02 2.651000000000000156e+01 1.264099999999999966e+02
9.217000000000000171e+01 4.855000000000000000e+02 2.653000000000000114e+01 1.262999999999999972e+02
9.659000000000000341e+01 4.894599999999999795e+02 2.626999999999999957e+01 1.267199999999999989e+02
9.539000000000000057e+01 4.997200000000000273e+02 2.719000000000000128e+01 1.272800000000000011e+02
9.421999999999999886e+01 5.050000000000000000e+02 2.764000000000000057e+01 1.282400000000000091e+02
9.668000000000000682e+01 5.042799999999999727e+02 2.760000000000000142e+01 1.279899999999999949e+02
9.454000000000000625e+01 4.972799999999999727e+02 2.753999999999999915e+01 1.280500000000000114e+02
8.868999999999999773e+01 4.878299999999999841e+02 2.744999999999999929e+01 1.276200000000000045e+02
8.812000000000000455e+01 4.897500000000000000e+02 2.755000000000000071e+01 1.278700000000000045e+02
8.642000000000000171e+01 4.808399999999999750e+02 2.721000000000000085e+01 1.274699999999999989e+02
8.532999999999999829e+01 4.790500000000000114e+02 2.721999999999999886e+01 1.278499999999999943e+02
8.632999999999999829e+01 4.990699999999999932e+02 2.753000000000000114e+01 1.288799999999999955e+02
8.587999999999999545e+01 4.880899999999999750e+02 2.696999999999999886e+01 1.273700000000000045e+02
8.501000000000000512e+01 4.958399999999999750e+02 2.710000000000000142e+01 1.272500000000000000e+02
8.556999999999999318e+01 4.924700000000000273e+02 2.703999999999999915e+01 1.271800000000000068e+02
8.518000000000000682e+01 4.943199999999999932e+02 2.698999999999999844e+01 1.278400000000000034e+02
8.535999999999999943e+01 5.015000000000000000e+02 2.732999999999999829e+01 1.286999999999999886e+02
8.437999999999999545e+01 4.817500000000000000e+02 2.705999999999999872e+01 1.294699999999999989e+02
8.439000000000000057e+01 4.815000000000000000e+02 2.673999999999999844e+01 1.296500000000000057e+02
8.357999999999999829e+01 4.671600000000000250e+02 2.621999999999999886e+01 1.296899999999999977e+02
8.379000000000000625e+01 4.714800000000000182e+02 2.612999999999999901e+01 1.297199999999999989e+02
8.578000000000000114e+01 4.700099999999999909e+02 2.601000000000000156e+01 1.300099999999999909e+02
8.581000000000000227e+01 4.710299999999999727e+02 2.591000000000000014e+01 1.298400000000000034e+02
8.290999999999999659e+01 4.618899999999999864e+02 2.566000000000000014e+01 1.288700000000000045e+02
8.451999999999999602e+01 4.582900000000000205e+02 2.562999999999999901e+01 1.284300000000000068e+02
8.434000000000000341e+01 4.591000000000000227e+02 2.578000000000000114e+01 1.295099999999999909e+02
8.493999999999999773e+01 4.659300000000000068e+02 2.612999999999999901e+01 1.303700000000000045e+02
8.484999999999999432e+01 4.614700000000000273e+02 2.617999999999999972e+01 1.305399999999999920e+02
8.446999999999999886e+01 4.699399999999999977e+02 2.553999999999999915e+01 1.304699999999999989e+02
8.553000000000000114e+01 4.721000000000000227e+02 2.562000000000000099e+01 1.307500000000000000e+02
8.881999999999999318e+01 4.758600000000000136e+02 2.607999999999999829e+01 1.306999999999999886e+02
8.912999999999999545e+01 4.758500000000000227e+02 2.612000000000000099e+01 1.305999999999999943e+02
8.868999999999999773e+01 4.706200000000000045e+02 2.567999999999999972e+01 1.300900000000000034e+02
8.812999999999999545e+01 4.649300000000000068e+02 2.582999999999999829e+01 1.299699999999999989e+02
8.356999999999999318e+01 4.487699999999999818e+02 2.476999999999999957e+01 1.249000000000000057e+02
8.425000000000000000e+01 4.494499999999999886e+02 2.503000000000000114e+01 1.261800000000000068e+02
8.668999999999999773e+01 4.482300000000000182e+02 2.496000000000000085e+01 1.257999999999999972e+02
